id,name,geometry,buildstart,opening,closure,city_id
2964,Varese,POINT(8.83313984767679 45.8162207681485),1865,1865,999999,79
2965,Milano Nord Quarto Oggiaro,POINT(9.14531048452133 45.5192112735661),1990,1990,999999,79
3009,Vitinia,POINT(12.403897882627 41.7953497089223),1924,1924,999999,103
2966,Novate Milanese,POINT(9.13264804741826 45.5331628459272),1992,1992,999999,79
3000,EUR Fermi,POINT(12.4703652915045 41.8288301993394),1955,1955,999999,103
2967,Bollate Centro,POINT(9.1224812448061 45.5433329460824),1879,1879,999999,79
2968,Bollate Nord,POINT(9.11219549577208 45.5528100666638),1991,1991,999999,79
2986,Lecco,POINT(9.39357511662067 45.8563567211556),,1863,999999,79
2969,Garbagnate Parco delle Groane,POINT(9.09110609928533 45.5712306217639),1879,1879,999999,79
2970,Garbagnate Milanese,POINT(9.08019907086106 45.5800249704273),1879,1879,999999,79
2971,Cesate,POINT(9.06653016905599 45.5909516515566),1988,1988,999999,79
2989,Airuno,POINT(9.42220507418824 45.7557412451719),1873,1873,999999,79
2972,Caronno Pertusella,POINT(9.05815327626723 45.5982294454275),1991,1991,999999,79
2973,Saronno Sud,POINT(9.04521125844022 45.6123444897026),1991,1991,999999,79
2938,Milano Nord Bovisa-Politecnico,POINT(9.15917629904538 45.5027137924313),1879,1879,999999,79
2953,Rho,POINT(9.04371038339758 45.524062055143),1858,1858,999999,79
2952,Rho Fiera,POINT(9.08801848168213 45.5211259734544),2008,2008,999999,79
2942,Milano Certosa,POINT(9.1357884880583 45.5063934126817),1858,1858,999999,79
3001,Laurentina,POINT(12.4812839945159 41.8268413831429),1990,1990,999999,103
2990,Olgiate-Calco-Brivio,POINT(9.40382425083413 45.7291778404589),1873,1873,999999,79
2975,Borgolombardo,POINT(9.27031792020992 45.4045011940504),1991,1991,999999,79
2976,San Giuliano Milanese,POINT(9.28631865069585 45.3913622767734),1938,1938,999999,79
2977,Melegnano,POINT(9.3192666212974 45.356423056876),1861,1861,999999,79
3021,Osnago,POINT(9.38706249636255 45.6788079300698),1973,1973,999999,79
2978,San Zenone al Lambro,POINT(9.36113257840276 45.3379040400879),1938,1938,999999,79
2979,Tavazzano,POINT(9.40216423839595 45.326449755962),1861,1861,999999,79
2980,Lodi,POINT(9.49763375624235 45.3090721679168),1861,1861,999999,79
2981,Milano Centrale,POINT(9.20443910901903 45.4863004208718),1925,1931,999999,79
2982,Malpensa Aeroporto Terminal 1,POINT(8.7112439040651 45.6271801951974),1999,1999,999999,79
3002,Marconi,POINT(12.4756426919899 41.8493313754343),1990,1990,999999,103
2983,Malpensa Aeroporto Terminal 2,POINT(8.720900932858 45.6503460381777),2013,2016,999999,79
2991,Termini,POINT(12.5003903951953 41.9012676271521),1955,1955,999999,103
2984,Ferno - Lonate Pozzolo,POINT(8.75511347584498 45.6085811568059),1999,2009,999999,79
2985,Busto Arsizio Nord,POINT(8.85128704412796 45.606074207665),1996,1996,999999,79
2992,Cavour,POINT(12.4935042165125 41.8949018277639),1955,1955,999999,103
3010,Casal Bernocchi - Centro Giano,POINT(12.3773740978769 41.7893793883468),1971,1971,999999,103
2993,Colosseo,POINT(12.4915703560679 41.8913513565009),1955,1955,999999,103
3003,Amba Aradam - Ipponio,POINT(12.5023689139526 41.8826742233667),2013,,999999,103
2994,Circo Massimo,POINT(12.488016545003 41.8835102502),1955,1955,999999,103
2995,Piramide,POINT(12.4824488296569 41.8749525515149),1955,1955,999999,103
2996,Garbatella,POINT(12.4831190449375 41.8664431410328),1955,1955,999999,103
3004,Fori Imperiali - Colosseo,POINT(12.4903481164245 41.8915059205517),2013,,999999,103
2997,Basilica San Paolo,POINT(12.4782065011652 41.8556740862614),1955,1955,999999,103
2998,EUR Magliana,POINT(12.4633866410741 41.8394233618698),1955,1955,999999,103
2999,EUR Palasport,POINT(12.4663381859131 41.8299816139303),1955,1955,999999,103
3005,Roma Porta San Paolo,POINT(12.4819456625039 41.8748114866492),1924,1924,999999,103
3011,Acilia,POINT(12.3605445599269 41.7834150726825),1924,1924,999999,103
3006,Basilica San Paolo,POINT(12.4780165586336 41.8556913068022),1924,1924,999999,103
3007,EUR Magliana,POINT(12.4631843612923 41.8395646905655),1924,1924,999999,103
3008,Tor di Valle,POINT(12.436740852319 41.8195218177517),1960,1960,999999,103
3012,Ostia Antica,POINT(12.3021795428435 41.7563433480564),1924,1924,999999,103
3016,Lido di Ostia Centro,POINT(12.284159971519 41.7331514861189),1951,1951,999999,103
3013,Lido di Ostia Nord,POINT(12.284613342183 41.7404904569439),2000,2000,999999,103
3020,Cernusco-Merate,POINT(9.39718838889348 45.6955829216201),1973,1973,999999,79
3019,Cristoforo Colombo,POINT(12.3220021322669 41.7145423838442),1959,1959,999999,103
3017,Stella Polare,POINT(12.29533505621 41.7271672877924),1948,1948,999999,103
3014,Marina di Ostia,POINT(12.2798605200005 41.7321959344644),1924,1924,1944,103
3018,Castel Fusano,POINT(12.3089944858783 41.7204837995014),1949,1949,999999,103
3015,Marina di Ostia,POINT(12.281130439704 41.734524098055),1944,1944,1951,103
2987,Lecco Maggianico,POINT(9.41194809273202 45.8307708024122),1882,1882,999999,79
2988,Calolziocorte-Olginate,POINT(9.42714873333657 45.8014872776047),1863,1863,999999,79
3022,Carnate-Usmate,POINT(9.37523469829936 45.653237356076),1873,1873,999999,79
3024,Monza,POINT(9.27326136799599 45.577612868012),1840,1840,999999,79
3023,Arcore,POINT(9.3231266011644 45.6238053652018),1873,1873,999999,79
3025,Sesto San Giovanni,POINT(9.23944182649765 45.5410219680146),1968,1968,999999,79
3026,Milano Greco Pirelli,POINT(9.21456715029441 45.5130856232043),1914,1914,999999,79
3027,Milano Porta Garibaldi,POINT(9.18564646317617 45.4861418707326),1961,1961,999999,79
3028,Circuito,POINT(-99.1440057910497 19.4626072161463),2003,2005,999999,78
3029,San Simón,POINT(-99.146426329319 19.4596151902014),2003,2005,999999,78
3030,Manuel González,POINT(-99.1494003463452 19.4567174072864),2003,2005,999999,78
3201,Brin,POINT(8.89565298342563 44.4279985786013),1982,1990,999999,262
3031,Buenavista,POINT(-99.1532034523778 19.4468200094258),2003,2005,999999,78
3035,Reforma,POINT(-99.1587842004418 19.4328756986565),2003,2005,999999,78
3042,La Piedad,POINT(-99.1711307981016 19.3979418024209),2003,2005,999999,78
3037,Durango,POINT(-99.1640971681122 19.4198989843272),2002,2005,999999,78
3041,Chilpancingo,POINT(-99.1682922950951 19.406584826738),2003,2005,999999,78
3039,Sonora,POINT(-99.1661337217264 19.4133190716115),2003,2005,999999,78
3048,Felix Cuevas,POINT(-99.178808579612 19.3742622565339),2003,2005,999999,78
4709,Shimo-Akatsuka,POINT(139.644418199153 35.7706456160273),1930,1930,999999,114
3033,Revolución,POINT(-99.1555087307106 19.4402985592362),2003,2005,999999,78
5288,Yoyogi-Hachiman,POINT(139.688825636655 35.6696484698653),1927,1927,999999,114
3044,Nápoles,POINT(-99.1737748848506 19.3896653051484),2003,2005,999999,78
4711,Kanaikubo,POINT(139.70889292441 35.7468640121078),1931,1931,1945,114
3046,Ciudad de los Deportes,POINT(-99.1761614490828 19.3824565529785),2003,2005,999999,78
4713,Tsurugashima,POINT(139.423657616742 35.9369201694274),1932,1932,999999,114
3050,Teatro de los Insurgentes,POINT(-99.1818438298479 19.364902069998),2003,2005,999999,78
3052,Francia,POINT(-99.1839386850715 19.3584453480035),2003,2005,999999,78
3054,Altavista,POINT(-99.1863943273437 19.350890979377),2003,2005,999999,78
4715,Wakoshi,POINT(139.612709755221 35.7885327044803),1934,1934,999999,114
3056,Obrero Mundial,POINT(-99.1555821432113 19.4010245158608),2010,2011,999999,78
5290,Higashi-Kitazawa,POINT(139.673279719141 35.6656260024335),1927,1927,999999,114
3057,Dr. Márquez,POINT(-99.1548159904607 19.4111226452578),2010,2011,999999,78
4717,Tokiwadai,POINT(139.688516556055 35.7589078935351),1935,1935,999999,114
3059,Jardín Pushkin,POINT(-99.1540928424919 19.4205091237389),2010,2011,999999,78
3061,Balderas,POINT(-99.1487675325392 19.4281101492769),2010,2011,999999,78
3063,Hidalgo,POINT(-99.1471762359797 19.4359963981733),2010,2011,999999,78
4719,Kami-Fukuoka,POINT(139.511771103613 35.8739005816106),1914,1914,999999,114
3064,Flaminio,POINT(12.4764944249751 41.9131870192802),1932,1932,999999,103
3066,Mina,POINT(-99.1486103079272 19.4405260012895),2010,2011,999999,78
5691,Pont de Rungis,POINT(2.37287593826829 48.7474124308282),,2024,999999,95
3068,Campi Sportivi,POINT(12.4924268414453 41.9337581166198),1960,1960,999999,103
4721,Yanasegawa,POINT(139.562028974237 35.8308446379165),1979,1979,999999,114
3070,Tor di Quinto,POINT(12.4902817945688 41.9502336372127),1954,1954,999999,103
3072,Grottarossa,POINT(12.4904565393271 41.9657452669872),1932,1932,999999,103
5292,Setagaya-Daita,POINT(139.661211589248 35.6582309720822),1927,1927,999999,114
3074,Centro RAI,POINT(12.4936461452812 41.9806427182962),1990,1990,999999,103
4723,Wakaba,POINT(139.408641432228 35.9490632551835),1979,1979,999999,114
5274,Victor Hugo,POINT(2.2859588829121 48.8699206315191),,1931,999999,95
5276,Villejuif - Louis Aragon,POINT(2.36746466189479 48.7869814924243),,1985,999999,95
5693,Cergy-le-Haut,POINT(2.01157126457105 49.0483192088763),1993,1994,,95
5278,Avenue de Villiers,POINT(2.31481717838906 48.8811741572472),,1903,1904,95
5294,Kyodo,POINT(139.636698553934 35.6512129254482),1927,1927,999999,114
5280,Villiers,POINT(2.31481884685579 48.881175583661),,1904,999999,95
5282,Voltaire,POINT(2.37982696388912 48.8580910355364),,1933,999999,95
5284,Yurigaoka,POINT(139.516118806438 35.6090523698314),1960,1960,999999,114
5296,Soshigaya-Okura,POINT(139.609785949657 35.6432456551122),1927,1927,999999,114
5286,Minami-Shinjuku,POINT(139.698864643943 35.6836859901009),1927,1927,999999,114
5298,Kitami,POINT(139.586703518491 35.6364797324342),1927,1927,999999,114
5303,Yomiuriland-mae,POINT(139.527913417493 35.6147683205445),1927,1927,999999,114
5686,Saint-Denis Pleyel,POINT(2.34669438071492 48.9175966811031),2017,2023,999999,95
5695,Cergy-Saint-Christophe,POINT(2.03432073861299 49.0496327987787),,1985,999999,95
5687,Kremlin-Bicêtre Hôpital,POINT(2.34977508336306 48.809834684021),,2024,999999,95
5689,Chevilly Trois communes,POINT(2.35412040073683 48.7752768078277),,2024,999999,95
10718,Hector Berlioz - Universités,POINT(5.7587284 45.1910807),2003,2006,999999,286
5697,Cergy-Préfecture,POINT(2.07948401081899 49.0365720359995),,1988,999999,95
10695,Presqu'île,POINT(5.699566 45.205984),,2014,999999,286
5705,Gennevilliers,POINT(2.30779744894724 48.9333607757607),,,999999,95
5712,Saint-Denis,POINT(2.34514566576689 48.9351597650732),,,999999,95
13739,Azawa,POINT(135.486174282389 34.681680788409),1969,1969,999999,91
13740,Nishi-Nagahori,POINT(135.487228399553 34.6752615805481),1969,1969,999999,91
5722,La Courneuve - Six Routes,POINT(2.38478385493428 48.9299640100484),2012,1992,999999,95
5811,Shiinamachi,POINT(139.694885247653 35.7264259294127),1924,1924,999999,114
5813,Ekoda,POINT(139.672725720208 35.7375833197658),1922,1922,999999,114
5815,Nerima,POINT(139.654150068685 35.7378194013321),1915,1915,999999,114
3034,Plaza de la República,POINT(-99.1574234329 19.436030354029),2003,2005,999999,78
3094,Pian Paradiso,POINT(12.4571655351191 42.2630366709632),1932,1932,999999,103
3060,Cuauhtémoc,POINT(-99.1537144367473 19.4250515875194),2010,2011,999999,78
3080,Montebello,POINT(12.4888959915999 42.0110283251172),2006,2006,999999,103
3038,Álvaro Obregón,POINT(-99.1650722423038 19.4165476676218),2002,2005,999999,78
3040,Campeche,POINT(-99.1672276946176 19.4098270828963),2003,2005,999999,78
1385,Nuevo León,POINT(-99.169796009044 19.4020298587663),2003,2005,999999,78
16391,Pettah,POINT(79.8494389873779 6.93787332872898),0,0,999999,323
3036,Hamburgo,POINT(-99.1612529382204 19.4274365717556),2003,2005,999999,78
3081,Sacrofano,POINT(12.4877214922452 42.0546114207858),1932,1932,999999,103
3045,Colonia del Valle,POINT(-99.175118213583 19.3856418475151),2003,2005,999999,78
3047,Parque Hundido,POINT(-99.1770873907861 19.3795901747879),2003,2005,999999,78
3103,Poniente 146,POINT(-99.1559823987576 19.5000588876326),2009,2011,999999,78
3049,Río Churubusco,POINT(-99.1805719422289 19.3688227667578),2003,2005,999999,78
3082,Buenavista,POINT(-99.1459577828515 19.4518757989544),2010,2011,999999,78
3051,José María Velasco,POINT(-99.1828619933623 19.3617627556719),2003,2005,999999,78
3053,Olivo,POINT(-99.1851991704529 19.3545740541159),2003,2005,999999,78
3095,Cuitláhuac,POINT(-99.1462361551805 19.4744163919297),2010,2011,999999,78
3055,Bombilla,POINT(-99.187744914152 19.3467830170852),2003,2005,999999,78
3083,Riano,POINT(12.4981299942673 42.1031369524045),1932,1932,999999,103
3058,Hospital General,POINT(-99.1545338992588 19.4143860156137),2010,2011,999999,78
3062,Juárez,POINT(-99.1479975433635 19.4317367404037),2010,2011,999999,78
3084,Tolnahuac,POINT(-99.1441175381642 19.4599895058531),2010,2011,999999,78
3065,Euclide,POINT(12.4813407609341 41.9264725135656),1958,1958,999999,103
3067,Acqua Acetosa,POINT(12.4872374081156 41.9316231678798),1932,1932,999999,103
3069,Monte Antenne,POINT(12.496338709297 41.939072093919),1990,1990,999999,103
3085,Castelnuovo di Porto,POINT(12.4951165691475 42.1297129672692),1932,1932,999999,103
3071,Due Ponti,POINT(12.4867229725344 41.9582526257821),1932,1932,999999,103
3073,Saxa Rubra,POINT(12.4930083590153 41.9742448992509),1990,1990,999999,103
3096,Ponzano,POINT(12.445557385665 42.2863852851166),1932,1932,999999,103
3075,Saxa Rubra,POINT(12.4937983460126 41.9775095957112),1932,1932,1990,103
3086,Circuito,POINT(-99.1442909173457 19.4631073255356),2010,2011,999999,78
3077,La Celsa,POINT(12.4967672141266 41.9963900448685),1950,1950,999999,103
3078,Prima Porta,POINT(12.4944222237004 41.9996043153775),1932,1932,999999,103
3079,La Giustiniana - Villa di Livia,POINT(12.489471185949 42.0013402759505),1932,1932,999999,103
3087,Hospital La Raza,POINT(-99.1440184495098 19.468154997423),2010,2011,999999,78
3109,Progreso Nacional,POINT(-99.1636281242306 19.5194603498688),2010,2011,999999,78
3088,Morlupo,POINT(12.4909286896859 42.1431579595519),1932,1932,999999,103
3097,Civita Castellana,POINT(12.4134767149417 42.2915646080341),1932,1932,999999,103
3089,La Raza,POINT(-99.1407881087477 19.4674592332044),2010,2011,999999,78
3090,Magliano Romano,POINT(12.4787160598765 42.1480718958493),1931,1932,999999,103
3104,Medaglie d'Oro,POINT(14.2308053276372 40.8505589734949),1976,1993,999999,87
3091,Rignano Flaminio,POINT(12.4791201626987 42.2108772246616),1932,1932,999999,103
3098,Coltongo,POINT(-99.148382835466 19.479949442591),2010,2011,999999,78
3092,Héroe de Nacozari,POINT(-99.1451189001899 19.4714044165896),2010,2011,999999,78
3093,Sant'Oreste,POINT(12.4900980270576 42.2250613662848),1932,1932,999999,103
3099,Magdalena La Salinas,POINT(-99.1499422730141 19.4839242040075),2009,2011,999999,78
3105,La Patera,POINT(-99.1573955588631 19.5036990485553),2010,2011,999999,78
3100,Poniente 128,POINT(-99.1522105399596 19.4896865850471),2010,2011,999999,78
3101,Poniente 134,POINT(-99.1532874687476 19.4928584484687),2008,2011,999999,78
3102,Montevideo,POINT(-99.1545132718357 19.4960493401494),2009,2011,999999,78
3110,San José de la Escalera,POINT(-99.1655032234296 19.5227398485006),2010,2011,999999,78
3106,Júpiter,POINT(-99.1592638773083 19.5084309326485),2010,2011,999999,78
3107,Vanvitelli,POINT(14.2317526837958 40.8438840022636),1980,1993,999999,87
3115,Policlinico,POINT(14.2215859972527 40.8651301729847),,1993,999999,87
3108,Tres Anegas,POINT(-99.1619463866786 19.515497589105),2010,2011,999999,78
3113,Montedonzelli,POINT(14.2242288490608 40.8558937007954),,1993,999999,87
3043,Poliforum,POINT(-99.1726209098198 19.3932775106503),2003,2005,999999,78
3112,Colli Aminei,POINT(14.2286271764775 40.8697791094681),,1993,999999,87
3114,Rione Alto,POINT(14.2204676971132 40.8611798568487),,1993,999999,87
3116,Frullone,POINT(14.2311094364751 40.8804599838334),,1995,999999,87
3117,Chiaiano,POINT(14.2235548991243 40.8907332261686),,1995,999999,87
3118,Piscinola,POINT(14.240055577821 40.8928066443411),,1995,999999,87
3119,Quattro Giornate,POINT(14.2250602789383 40.8455732980266),1986,2001,999999,87
3120,Salvator Rosa,POINT(14.2364448095768 40.8508879197837),1986,2001,999999,87
3121,Materdei,POINT(14.2432383870072 40.8557110188277),1996,2001,999999,87
3122,Museo,POINT(14.2521077987703 40.8538292876664),1996,2001,999999,87
3123,Dante,POINT(14.250232655607 40.848952343997),1996,2002,999999,87
3124,Garibaldi,POINT(14.2700031250733 40.8518929628847),2000,2013,999999,87
3111,Tenayuca,POINT(-99.1700941284836 19.5286740112869),2010,2011,999999,78
3125,Università,POINT(14.2555616339306 40.8436035471197),2000,2011,999999,87
4726,Kawasaki,POINT(139.69691490654 35.5313364012213),1872,1872,999999,114
3131,Lala,POINT(14.204778847351 40.8267753232652),1982,2007,999999,87
3129,Mostra,POINT(14.1931573716626 40.8245847630382),1982,2007,999999,87
5921,Tsukishino,POINT(139.484955400687 35.5271271767054),1968,1968,999999,114
3133,Arco Mirelli,POINT(14.2263329695033 40.8325255527465),2007,2017,999999,87
4728,Shinagawa,POINT(139.739306393654 35.628584621158),1872,1872,999999,114
3135,Chiaia - Monte di Dio,POINT(14.2450474884942 40.8354914985416),2007,2019,999999,87
4729,Shimbashi,POINT(139.761449190994 35.6659762564922),1872,1872,1914,114
5297,Seijogakuen-Mae,POINT(139.598310906053 35.639936894764),1927,1927,999999,114
5299,Izumi-Tamagawa,POINT(139.573689668181 35.6275279303678),1927,1927,999999,114
5904,Futako-Shinchi,POINT(139.622581765997 35.607150021908),1963,1963,999999,114
5301,Mukogaoka-Yuen,POINT(139.564535376518 35.6172495339892),1927,1927,999999,114
5302,Ikuta,POINT(139.541365666579 35.6149018490682),1927,1927,999999,114
5889,Sangen-jaya,POINT(139.671266211522 35.6435388586349),2000,2000,999999,114
5688,Villejuif - Institut Gustave-Roussy,POINT(2.34916347722827 48.7932978548889),,2024,999999,95
5690,Porte de Thiais - Marché International,POINT(2.36649134607271 48.7592203101006),,2024,999999,95
5692,Aéroport d'Orly,POINT(2.36227980186931 48.7282262873927),,2024,999999,95
5721,Cosmonautes,POINT(2.37815594685904 48.9317479763962),,2012,999999,95
5694,Cergy-le-Haut,POINT(2.01154465890411 49.0483366468214),,2004,999999,95
5718,Basilique de Saint-Denis,POINT(2.36078563862071 48.9380644772628),,1992,999999,95
5696,Cergy-Saint-Christophe,POINT(2.03432416172015 49.0496462599344),,2004,999999,95
10696,Saint-Bruno,POINT(5.7138428 45.188377),1984,1987,999999,286
5698,Cergy-Préfecture,POINT(2.07949654742336 49.0365699813236),,2004,999999,95
5887,Sangen-jaya,POINT(139.671248254856 35.6435570994314),1907,1907,1969,114
5884,Shibuya,POINT(139.701141647317 35.6594446291436),1907,1907,1969,114
5817,Fujimidai,POINT(139.629727167567 35.7359203376693),1925,1925,999999,114
13383,Marítim - Serrería,POINT(-0.3387743 39.4650038),0,0,999999,256
5819,Shakuji-koen,POINT(139.606492590827 35.7436727252325),1915,1915,999999,114
5891,Komazawa-daigaku,POINT(139.661773722319 35.6335069892392),2000,2000,999999,114
5713,Saint-Denis,POINT(2.34567906201383 48.9352433914365),,,999999,95
5821,Hoya,POINT(139.567783176857 35.7482809495078),1915,1915,999999,114
5823,Higashi-Kurume,POINT(139.53405412218 35.7602645375628),1915,1915,999999,114
5895,Yoga,POINT(139.63415970912 35.6266535012703),1977,1977,2000,114
5825,Akitsu,POINT(139.496716871417 35.7784849487236),1917,1917,999999,114
5881,Hachigata,POINT(139.209024576832 36.1138727554038),1925,1925,999999,114
5906,Takatsu,POINT(139.617110532834 35.6032606448462),1963,1963,999999,114
5898,Futako-Tamagawa,POINT(139.626959589683 35.6119316011561),1977,1977,2000,114
5886,Ikejiri-Ohashi,POINT(139.68456246699 35.6506434955124),2000,2000,999999,114
5925,Chuo-Rinkan,POINT(139.444175218865 35.5074516804716),1984,1984,999999,114
5909,Kajigaya,POINT(139.605550632307 35.5937255804781),1963,1966,999999,114
5922,Suzukakedai,POINT(139.481758119659 35.5169980564054),1972,1972,999999,114
5912,Saginuma,POINT(139.572812952561 35.5794959594025),1963,1966,999999,114
5900,Futako-Tamagawa,POINT(139.626968306884 35.6119313285815),1929,1929,1963,114
5901,Futako-Tamagawa,POINT(139.626966127584 35.6119333728827),1979,1979,999999,114
5923,Minami-Machida,POINT(139.470044100162 35.511460374096),1976,1976,999999,114
5915,Eda,POINT(139.551385187699 35.5585278238762),1963,1966,999999,114
5916,Ichigao,POINT(139.541066575032 35.5510944176635),1963,1966,999999,114
5918,Aobadai,POINT(139.517081712825 35.542910788305),1963,1966,999999,114
5924,Tsukimino,POINT(139.45819964017 35.5103765549365),1976,1976,999999,114
5935,Kuhombutsu,POINT(139.661172109109 35.6054143225349),1929,1929,1963,114
5932,Todoroki,POINT(139.647429438403 35.6085259851239),1929,1929,1963,114
5929,Oyamadai,POINT(139.65339519391 35.6071283804972),1930,1930,1963,114
5938,Jiyugaoka,POINT(139.669247623593 35.6075464680747),1929,1929,1963,114
5940,Jiyugaoka,POINT(139.669247547206 35.607554644537),1979,1979,999999,114
5942,Midorigaoka,POINT(139.678966660154 35.6065672668972),1979,1979,999999,114
5941,Midorigaoka,POINT(139.678968205673 35.6065760627394),1929,1929,1963,114
5926,Kaminoge,POINT(139.639067855123 35.6119070380042),1929,1929,1963,114
5944,"",POINT(-1.42880906673108 55.0169608119243),1974,1980,999999,89
5945,"",POINT(-1.43640065813085 55.0350091448748),1980,1980,999999,89
5947,"",POINT(-1.4579805370355 55.0422132139346),1980,1980,999999,89
3126,Municipio,POINT(14.2527059667537 40.8396072189601),2000,2015,999999,87
13384,Marítim - Serrería,POINT(-0.3385057 39.4648349),,2015,999999,256
3153,Circunvalación,POINT(-99.1257771558187 19.4283318333186),2010,2012,999999,78
3128,Duomo,POINT(14.2616677969295 40.8476257470504),2000,2019,999999,87
3168,República de Argentina,POINT(-99.1314949529461 19.4373865556023),2011,2012,999999,78
3154,Las Cruces Norte,POINT(-99.1292578857668 19.4286158232209),2011,2012,999999,78
3132,Mergellina,POINT(14.219023056961 40.8307505243647),1982,2007,999999,87
3130,Augusto,POINT(14.1983529851361 40.8260396567157),1982,2007,999999,87
3134,San Pasquale,POINT(14.2345716591054 40.83347103951),2007,2017,999999,87
3155,Mercado de Sonora,POINT(-99.1237000564445 19.4232056155853),2011,2012,999999,78
3136,Municipio,POINT(14.2527868492954 40.8393248474593),2007,2017,999999,87
3137,Buenavista,POINT(-99.1524151466598 19.4448090554433),2011,2012,999999,78
3138,Delegación Cuauhtémoc,POINT(-99.1524525828306 19.4424662134651),2011,2012,999999,78
3156,Cecilio Robelo,POINT(-99.1198251697063 19.4255181121785),2011,2012,999999,78
3139,Puente de Alvarado,POINT(-99.1532753421088 19.4390750501917),2011,2012,999999,78
3140,Plaza de la República,POINT(-99.1540535456832 19.4370057036076),2010,2012,999999,78
3169,República de Chile,POINT(-99.1355735121545 19.4379114467248),2011,2012,999999,78
3141,Glorieta de Colón,POINT(-99.1534135816378 19.4344924106122),2011,2012,999999,78
3157,Hospital Balbuena,POINT(-99.114586045227 19.4249142306959),2011,2012,999999,78
3142,Expo Reforma,POINT(-99.1506269025789 19.4333083228039),2010,2012,999999,78
3143,Vocacional 5,POINT(-99.1506269025789 19.4316505855701),2011,2012,999999,78
3144,Juárez,POINT(-99.1480824143363 19.4312537307739),2011,2012,999999,78
3158,Eduardo Molina,POINT(-99.1156092138883 19.4271984205753),2011,2012,999999,78
3145,Plaza San Juan,POINT(-99.1435088892013 19.4305988845343),2011,2012,999999,78
3146,Eje Central,POINT(-99.1416835199812 19.4303437146859),2011,2012,999999,78
3184,Stazione di Venezia Mestre,POINT(12.231993737993 45.4821051668447),0,0,999999,116
3147,El Salvador,POINT(-99.1398602732233 19.430104459307),2011,2012,999999,78
3159,Moctezuma,POINT(-99.1118130724107 19.4269826385576),2011,2012,999999,78
3148,Isabel La Católica,POINT(-99.1369129405264 19.4296666720336),2011,2012,999999,78
3149,Museo de la Ciudad,POINT(-99.132583933987 19.4290861940245),2011,2012,999999,78
3170,Teatro Blanquita,POINT(-99.1398105087442 19.4385552304941),2011,2012,999999,78
3150,Pino Suárez,POINT(-99.1323661199025 19.4264622823415),2011,2012,999999,78
3160,San Lázaro,POINT(-99.1152862112753 19.4308343771129),2011,2012,999999,78
3151,Las Cruces Sur,POINT(-99.1297766815333 19.426123116437),2011,2012,999999,78
3161,Archivo General de la Nación,POINT(-99.1147487994066 19.4353836754971),2011,2012,999999,78
3152,La Merced,POINT(-99.1256407681345 19.4254962055786),2011,2012,999999,78
3171,Bellas Artes,POINT(-99.141726619535 19.4364075904169),2011,2012,999999,78
3162,Terminal 2,POINT(-99.0771377128723 19.4215298854938),2011,2012,999999,78
3163,Terminal 1,POINT(-99.083805344996 19.4352962023889),2011,2012,999999,78
3164,Morelos,POINT(-99.1188783859277 19.4358254951868),2011,2012,999999,78
3172,Hidalgo,POINT(-99.1460175843174 19.4373102109954),2011,2012,999999,78
3165,Ferrocarril de Cintura,POINT(-99.1211582810861 19.436106156667),2011,2012,999999,78
3166,Mixcalco,POINT(-99.1239600165171 19.4363733894491),2011,2012,999999,78
3187,Preganziol,POINT(12.2314735836307 45.6036145575034),0,0,999999,116
3167,Teatro del Pueblo,POINT(-99.1272953851054 19.4368232309977),2011,2012,999999,78
3190,Venezia Mestre,POINT(12.2319938619263 45.4821061227506),0,1907,999999,116
3173,Museo San Carlos,POINT(-99.1506477475265 19.4382814268456),2011,2012,999999,78
3181,Quarto d'Altino,POINT(12.3651032145783 45.5746330535061),0,0,999999,116
3176,Venezia Santa Lucia,POINT(12.3210075374723 45.4416487614311),,1861,999999,116
3186,Mogliano Veneto,POINT(12.2328238153598 45.5618974232582),0,1851,999999,116
3193,"",POINT(-0.477639569736255 51.5460114374465),1907,1910,1932,69
3177,Stazione di Venezia Porto Marghera,POINT(12.2559872660898 45.4725366545953),0,1842,999999,116
3182,Venezia Santa Lucia,POINT(12.3210078207992 45.4416486576671),0,1861,999999,116
3183,Stazione di Venezia Porto Marghera,POINT(12.2559873258839 45.4725365908998),0,0,999999,116
3191,Venezia Porto Marghera,POINT(12.2559876618086 45.4725368398132),0,0,999999,116
3185,Venezia Mestre Ospedale,POINT(12.2257542013751 45.5132978173431),0,2008,999999,116
3178,Venezia Mestre,POINT(12.2319935229613 45.4821050773691),0,1907,999999,116
3189,Treviso Centrale,POINT(12.2448879922854 45.6597154342932),0,1851,999999,116
3188,San Trovaso,POINT(12.2327121261013 45.6257145405133),0,2008,999999,116
3179,Venezia Carpenedo,POINT(12.2475746338591 45.5066694691163),0,0,999999,116
3180,Gaggio Porta Est,POINT(12.3139009563517 45.5449524917431),0,2008,999999,116
3192,"",POINT(-0.351830231536923 51.5649422547903),1901,1903,1932,69
3194,Brignole,POINT(8.94854060425331 44.4071804924723),,2012,999999,262
3195,De Ferrari,POINT(8.93403741385751 44.4077094645026),2001,2005,999999,262
3196,Sarzano/Sant'Agostino,POINT(8.93168708769528 44.4042394920815),2001,2006,999999,262
3197,San Giorgio,POINT(8.92859860321721 44.4085716273529),,2003,999999,262
3198,Darsena,POINT(8.92682721705586 44.4129554495954),,2003,999999,262
3199,Principe,POINT(8.9192079963812 44.4163016087799),,1992,999999,262
